timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-03-04 03:04:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,4
2024-03-04 03:05:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,5
2024-03-04 03:06:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,6
2024-03-04 03:07:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,7
2024-03-04 03:08:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,8
2024-03-04 03:09:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,9
2024-03-04 03:10:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,10
2024-03-04 03:11:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,11
2024-03-04 03:12:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,12
2024-03-04 03:13:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,13
2024-03-04 03:14:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,14
2024-03-04 03:15:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,15
2024-03-04 03:16:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,16
2024-03-04 03:17:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,17
2024-03-04 03:18:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,18
2024-03-04 03:19:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,19
2024-03-04 03:20:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,20
2024-03-04 03:21:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,21
2024-03-04 03:22:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,22
2024-03-04 03:23:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,23
2024-03-04 03:24:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,24
2024-03-04 03:25:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,25
2024-03-04 03:26:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,26
2024-03-04 03:27:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,27
2024-03-04 03:28:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,28
2024-03-04 03:29:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,29
2024-03-04 03:30:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,30
2024-03-04 03:31:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,31
2024-03-04 03:32:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,32
2024-03-04 03:33:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,33
2024-03-04 03:34:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,34
2024-03-04 03:35:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,35
2024-03-04 03:36:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,36
2024-03-04 03:37:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,37
2024-03-04 03:38:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,38
2024-03-04 03:39:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,39
2024-03-04 03:40:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,40
2024-03-04 03:41:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,41
2024-03-04 03:42:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,42
2024-03-04 03:43:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,43
2024-03-04 03:44:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,44
2024-03-04 03:45:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,45
2024-03-04 03:46:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,46
2024-03-04 03:47:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,47
2024-03-04 03:48:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,48
2024-03-04 03:49:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,49
2024-03-04 03:50:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,50
2024-03-04 03:51:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,51
2024-03-04 03:52:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,52
2024-03-04 03:53:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,53
2024-03-04 03:54:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,54
2024-03-04 03:55:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,55
2024-03-04 03:56:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,56
2024-03-04 03:57:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,57
2024-03-04 03:58:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,58
2024-03-04 03:59:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,59
2024-03-04 04:00:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,0
2024-03-04 04:01:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,1
2024-03-04 04:02:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,2
2024-03-04 04:03:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,3
2024-03-04 04:04:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,4
2024-03-04 04:05:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,5
2024-03-04 04:06:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,6
2024-03-04 04:07:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,7
2024-03-04 04:08:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,8
2024-03-04 04:09:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,9
2024-03-04 04:10:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,10
2024-03-04 04:11:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,11
2024-03-04 04:12:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,12
2024-03-04 04:13:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,13
2024-03-04 04:14:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,14
2024-03-04 04:15:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,15
2024-03-04 04:16:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,16
2024-03-04 04:17:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,17
2024-03-04 04:18:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,18
2024-03-04 04:19:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,19
2024-03-04 04:20:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,20
2024-03-04 04:21:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,21
2024-03-04 04:22:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,22
2024-03-04 04:23:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,23
2024-03-04 04:24:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,24
2024-03-04 04:25:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,25
2024-03-04 04:26:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,26
2024-03-04 04:27:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,27
2024-03-04 04:28:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,28
2024-03-04 04:29:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,29
2024-03-04 04:30:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,30
2024-03-04 04:31:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,31
2024-03-04 04:32:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,32
2024-03-04 04:33:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,33
2024-03-04 04:34:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,34
2024-03-04 04:35:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,35
2024-03-04 04:36:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,36
2024-03-04 04:37:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,4,37
