timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-04-24 05:43:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.18,0.95,83.67575,47.0,16.0,0.0,35.64,100,5,43
2024-04-24 05:44:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.18,0.95,72.14891,49.0,16.0,0.0,35.62,100,5,44
2024-04-24 05:45:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.18,0.95,68.834335,48.0,18.0,0.0,35.61,100,5,45
2024-04-24 05:46:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.09,0.95,67.35426,51.0,19.0,0.0,35.59,100,5,46
2024-04-24 05:47:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.03,0.95,59.116882,50.0,18.0,0.0,35.58,100,5,47
2024-04-24 05:48:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.02,0.95,73.33423,52.0,21.0,0.0,35.57,100,5,48
2024-04-24 05:49:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.99,0.95,60.05084,53.0,20.0,0.0,35.55,100,5,49
2024-04-24 05:50:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.99,0.95,121.86994,48.0,16.0,0.0,35.54,100,5,50
2024-04-24 05:51:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.98,0.95,97.18359,49.0,21.0,0.0,35.52,100,5,51
2024-04-24 05:52:00+00:00,0.01,,72.0,211.0,23.0,224.0,still,13.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.92,1.34,,51.0,,0.0,35.5,100,5,52
2024-04-24 05:53:00+00:00,0.012,,268.0,940.0,382.0,1049.0,still,19.0,sedentary,sitting_reclining_lying,standing,1.88,1.55,,48.0,,6.0,35.43,100,5,53
2024-04-24 05:54:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.81,0.95,132.43225,46.0,19.0,0.0,35.28,100,5,54
2024-04-24 05:55:00+00:00,0.002,,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,standing,1.81,0.95,,47.0,18.0,0.0,35.11,100,5,55
2024-04-24 05:56:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.8,0.95,107.218216,47.0,20.0,0.0,34.93,100,5,56
2024-04-24 05:57:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.78,0.95,85.576195,50.0,20.0,0.0,34.77,100,5,57
2024-04-24 05:58:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.74,0.95,85.96494,52.0,19.0,0.0,34.62,100,5,58
2024-04-24 05:59:00+00:00,0.002,,4.0,347.0,2.0,347.0,still,4.0,sedentary,sitting_reclining_lying,standing,1.71,0.95,,49.0,,0.0,34.5,100,5,59
2024-04-24 06:00:00+00:00,0.002,,0.0,101.0,5.0,101.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.69,0.95,,49.0,15.0,0.0,34.38,100,6,0
2024-04-24 06:01:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.69,0.95,97.4688,48.0,17.0,0.0,34.28,100,6,1
2024-04-24 06:02:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.68,0.95,151.88716,45.0,16.0,0.0,34.23,100,6,2
2024-04-24 06:03:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.68,0.95,95.78118,48.0,,0.0,34.2,100,6,3
2024-04-24 06:04:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.67,0.95,70.710625,51.0,,0.0,34.19,100,6,4
2024-04-24 06:05:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.62,0.95,102.65713,50.0,20.0,0.0,34.19,100,6,5
2024-04-24 06:06:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.58,0.95,,48.0,17.0,0.0,34.19,100,6,6
2024-04-24 06:07:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,standing,1.58,0.95,,51.0,19.0,0.0,34.19,100,6,7
2024-04-24 06:08:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.54,0.95,85.4013,51.0,18.0,0.0,34.2,100,6,8
2024-04-24 06:09:00+00:00,0.002,,0.0,0.0,0.0,0.0,still,4.0,sedentary,sitting_reclining_lying,standing,1.52,0.95,,49.0,,0.0,34.2,100,6,9
2024-04-24 06:10:00+00:00,0.006,,6.0,494.0,133.0,511.0,still,14.0,sedentary,sitting_reclining_lying,standing,1.52,0.95,,56.0,15.0,0.0,34.2,100,6,10
2024-04-24 06:11:00+00:00,0.006,,54.0,319.0,46.0,326.0,still,19.0,sedentary,sitting_reclining_lying,standing,1.53,0.95,,44.0,17.0,0.0,34.17,100,6,11
2024-04-24 06:12:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.53,0.95,113.08931,48.0,19.0,0.0,34.15,100,6,12
2024-04-24 06:13:00+00:00,0.002,,0.0,0.0,0.0,0.0,still,1.0,sedentary,sitting_reclining_lying,standing,1.51,0.95,,50.0,,0.0,34.16,100,6,13
2024-04-24 06:14:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.49,0.95,92.794586,47.0,18.0,0.0,34.18,100,6,14
2024-04-24 06:15:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.49,0.95,80.593315,49.0,18.0,0.0,34.2,100,6,15
2024-04-24 06:16:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.49,0.95,113.25792,51.0,,0.0,34.22,100,6,16
2024-04-24 06:17:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.5,0.95,111.2142,50.0,19.0,0.0,34.24,100,6,17
2024-04-24 06:18:00+00:00,0.005,,214.0,378.0,232.0,492.0,still,9.0,LPA,sitting_reclining_lying,standing,1.49,2.46,,52.0,15.0,5.0,34.27,100,6,18
2024-04-24 06:19:00+00:00,0.01,,128.0,160.0,55.0,212.0,still,7.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.5,1.13,,41.0,18.0,0.0,34.25,100,6,19
2024-04-24 06:20:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.49,0.95,94.38469,50.0,21.0,0.0,34.36,100,6,20
2024-04-24 06:21:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.5,0.95,78.51858,51.0,17.0,0.0,34.52,100,6,21
2024-04-24 06:22:00+00:00,0.018,,382.0,1023.0,531.0,1214.0,still,17.0,LPA,sitting_reclining_lying,sitting_reclining_lying,1.56,1.96,,48.0,17.0,8.0,34.71,100,6,22
2024-04-24 06:23:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.64,0.95,81.033485,49.0,17.0,0.0,34.82,100,6,23
2024-04-24 06:24:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.68,0.95,79.51449,48.0,17.0,0.0,34.85,100,6,24
2024-04-24 06:25:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.69,0.95,71.7993,51.0,16.0,0.0,34.89,100,6,25
2024-04-24 06:26:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.71,0.95,88.53004,48.0,17.0,0.0,34.93,100,6,26
2024-04-24 06:27:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.78,0.95,62.66485,48.0,17.0,0.0,34.97,100,6,27
2024-04-24 06:28:00+00:00,0.002,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.76,0.95,135.36333,44.0,15.0,0.0,34.99,100,6,28
2024-04-24 06:29:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.7,0.95,68.30249,46.0,16.0,0.0,34.99,100,6,29
2024-04-24 06:30:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.68,0.95,63.72731,48.0,16.0,0.0,35.02,100,6,30
2024-04-24 06:31:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.68,0.95,66.54062,48.0,16.0,0.0,35.07,100,6,31
2024-04-24 06:32:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.68,0.95,64.57325,48.0,16.0,0.0,35.1,100,6,32
2024-04-24 06:33:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.67,0.95,63.450188,48.0,16.0,0.0,35.12,100,6,33
2024-04-24 06:34:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.62,0.95,65.334076,47.0,16.0,0.0,35.14,100,6,34
2024-04-24 06:35:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.57,0.95,74.514626,47.0,16.0,0.0,35.17,100,6,35
2024-04-24 06:36:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.53,0.95,64.62634,48.0,16.0,0.0,35.19,100,6,36
2024-04-24 06:37:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.52,0.95,78.23143,47.0,16.0,0.0,35.21,100,6,37
2024-04-24 06:38:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.52,0.95,56.501907,48.0,16.0,0.0,35.23,100,6,38
2024-04-24 06:39:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.49,0.95,69.3451,47.0,16.0,0.0,35.25,100,6,39
2024-04-24 06:40:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.49,0.95,63.875607,49.0,16.0,0.0,35.27,100,6,40
2024-04-24 06:41:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.5,0.95,55.968327,48.0,16.0,0.0,35.29,100,6,41
2024-04-24 06:42:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.5,0.95,64.566086,49.0,16.0,0.0,35.31,100,6,42
2024-04-24 06:43:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.5,0.95,68.20471,48.0,16.0,0.0,35.32,100,6,43
2024-04-24 06:44:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.5,0.95,75.179276,47.0,16.0,0.0,35.33,100,6,44
2024-04-24 06:45:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.5,0.95,54.02748,48.0,16.0,0.0,35.34,100,6,45
2024-04-24 06:46:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.49,0.95,65.214935,48.0,15.0,0.0,35.36,100,6,46
2024-04-24 06:47:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.5,0.95,62.957848,47.0,16.0,0.0,35.38,100,6,47
2024-04-24 06:48:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.53,0.95,59.317207,49.0,16.0,0.0,35.39,100,6,48
2024-04-24 06:49:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.59,0.95,61.384342,48.0,16.0,0.0,35.39,100,6,49
2024-04-24 06:50:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.59,0.95,57.24467,48.0,16.0,0.0,35.4,100,6,50
2024-04-24 06:51:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.62,0.95,65.01442,49.0,16.0,0.0,35.41,100,6,51
2024-04-24 06:52:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.68,0.95,63.498383,49.0,17.0,0.0,35.41,100,6,52
2024-04-24 06:53:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.65,0.95,69.2255,48.0,16.0,0.0,35.41,100,6,53
2024-04-24 06:54:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.65,0.95,71.95191,49.0,16.0,0.0,35.42,100,6,54
2024-04-24 06:55:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.67,0.95,60.917892,48.0,16.0,0.0,35.43,100,6,55
2024-04-24 06:56:00+00:00,0.008,,134.0,617.0,247.0,677.0,still,12.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.67,1.48,,53.0,,0.0,35.43,100,6,56
2024-04-24 06:57:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.68,0.95,72.24268,47.0,16.0,0.0,35.39,100,6,57
2024-04-24 06:58:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.68,0.95,64.1999,48.0,16.0,0.0,35.36,100,6,58
2024-04-24 06:59:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.75,0.95,52.790455,50.0,17.0,0.0,35.37,100,6,59
2024-04-24 07:00:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.97,0.95,67.37875,49.0,16.0,0.0,35.39,100,7,0
2024-04-24 07:01:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.0,0.95,64.0134,49.0,17.0,0.0,35.41,100,7,1
2024-04-24 07:02:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.01,0.95,62.938587,49.0,17.0,0.0,35.43,100,7,2
2024-04-24 07:03:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.01,0.95,70.906586,48.0,17.0,0.0,35.44,100,7,3
2024-04-24 07:04:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,2.0,0.95,71.80494,47.0,16.0,0.0,35.44,100,7,4
2024-04-24 07:05:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.98,0.95,70.57336,47.0,16.0,0.0,35.43,100,7,5
2024-04-24 07:06:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.93,0.95,70.38885,48.0,16.0,0.0,35.41,100,7,6
2024-04-24 07:07:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.91,0.95,58.29255,48.0,15.0,0.0,35.39,100,7,7
2024-04-24 07:08:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.83,0.95,74.03519,47.0,15.0,0.0,35.37,100,7,8
2024-04-24 07:09:00+00:00,0.002,,0.0,0.0,0.0,0.0,still,7.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.8,0.95,,49.0,16.0,0.0,35.34,100,7,9
2024-04-24 07:10:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.81,0.95,95.372986,44.0,15.0,0.0,35.31,100,7,10
2024-04-24 07:11:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.8,0.95,124.689926,45.0,15.0,0.0,35.29,100,7,11
2024-04-24 07:12:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.78,0.95,83.6678,45.0,15.0,0.0,35.27,100,7,12
2024-04-24 07:13:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.75,0.95,70.84819,47.0,16.0,0.0,35.26,100,7,13
2024-04-24 07:14:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.7,0.95,68.80338,48.0,16.0,0.0,35.26,100,7,14
2024-04-24 07:15:00+00:00,0.013,,565.0,929.0,379.0,1151.0,still,29.0,LPA,sitting_reclining_lying,standing,1.71,1.65,,55.0,16.0,0.0,35.25,100,7,15
2024-04-24 07:16:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.68,0.95,86.656334,44.0,16.0,0.0,35.18,100,7,16
2024-04-24 07:17:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.69,0.95,82.048294,47.0,15.0,0.0,35.12,100,7,17
2024-04-24 07:18:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.68,0.95,94.98051,46.0,16.0,0.0,35.08,100,7,18
2024-04-24 07:19:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.68,0.95,77.171326,47.0,16.0,0.0,35.04,100,7,19
2024-04-24 07:20:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.61,0.95,68.268105,48.0,15.0,0.0,35.01,100,7,20
2024-04-24 07:21:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.59,0.95,76.30059,47.0,16.0,0.0,34.98,100,7,21
2024-04-24 07:22:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.54,0.95,79.59046,47.0,15.0,0.0,34.95,100,7,22
2024-04-24 07:23:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.53,0.95,100.70589,44.0,15.0,0.0,34.93,100,7,23
2024-04-24 07:24:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.53,0.95,,46.0,16.0,0.0,34.9,100,7,24
2024-04-24 07:25:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.52,0.95,86.539894,46.0,15.0,0.0,34.88,100,7,25
2024-04-24 07:26:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.52,0.95,76.816864,46.0,15.0,0.0,34.86,100,7,26
2024-04-24 07:27:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.5,0.95,67.87812,48.0,15.0,0.0,34.84,100,7,27
2024-04-24 07:28:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.5,0.95,81.478355,46.0,16.0,0.0,34.83,100,7,28
2024-04-24 07:29:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.5,0.95,75.66205,48.0,16.0,0.0,34.82,100,7,29
2024-04-24 07:30:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.5,0.95,72.3465,47.0,16.0,0.0,34.81,100,7,30
2024-04-24 07:31:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.49,0.95,81.24237,48.0,17.0,0.0,34.8,100,7,31
2024-04-24 07:32:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.49,0.95,83.517365,48.0,18.0,0.0,34.8,100,7,32
2024-04-24 07:33:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.49,0.95,103.535545,49.0,19.0,0.0,34.79,100,7,33
2024-04-24 07:34:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.47,0.95,,50.0,,0.0,34.78,100,7,34
2024-04-24 07:35:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.46,0.95,91.06081,49.0,19.0,0.0,34.77,100,7,35
2024-04-24 07:36:00+00:00,0.013,,439.0,644.0,403.0,877.0,still,17.0,LPA,sitting_reclining_lying,miscellaneous,1.46,1.74,,50.0,23.0,6.0,34.78,100,7,36
2024-04-24 07:37:00+00:00,0.002,,0.0,0.0,0.0,0.0,still,2.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.43,0.95,,45.0,,0.0,34.84,100,7,37
2024-04-24 07:38:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.4,0.95,445.16638,49.0,,0.0,34.93,100,7,38
2024-04-24 07:39:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.41,0.95,458.10968,50.0,,0.0,35.02,100,7,39
2024-04-24 07:40:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.4,0.95,398.66556,51.0,,0.0,35.1,100,7,40
2024-04-24 07:41:00+00:00,0.002,,0.0,12.0,0.0,12.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.4,0.95,,51.0,,0.0,35.17,100,7,41
2024-04-24 07:42:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.39,0.95,107.21236,47.0,19.0,0.0,35.23,100,7,42
2024-04-24 07:43:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.31,0.95,114.07703,49.0,18.0,0.0,35.26,100,7,43
2024-04-24 07:44:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.31,0.95,121.5207,48.0,15.0,0.0,35.28,100,7,44
2024-04-24 07:45:00+00:00,0.003,,0.0,14.0,0.0,14.0,still,5.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.31,0.95,,47.0,,0.0,35.29,100,7,45
2024-04-24 07:46:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.31,0.95,68.1731,48.0,,0.0,35.29,100,7,46
2024-04-24 07:47:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.31,0.95,,50.0,,0.0,35.29,100,7,47
2024-04-24 07:48:00+00:00,0.002,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.31,0.95,,50.0,14.0,0.0,35.29,100,7,48
2024-04-24 07:49:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.31,0.95,49.963757,54.0,20.0,0.0,35.29,100,7,49
2024-04-24 07:50:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.3,0.95,58.51446,53.0,,0.0,35.29,100,7,50
2024-04-24 07:51:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.31,0.95,47.061436,55.0,20.0,0.0,35.3,100,7,51
2024-04-24 07:52:00+00:00,0.002,,0.0,7.0,0.0,7.0,still,4.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.3,0.95,,52.0,17.0,0.0,35.31,100,7,52
2024-04-24 07:53:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.3,0.95,82.39018,50.0,,0.0,35.31,100,7,53
2024-04-24 07:54:00+00:00,0.001,,0.0,14.0,0.0,14.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,1.31,0.95,,52.0,17.0,0.0,35.31,100,7,54
2024-04-24 07:55:00+00:00,0.008,,166.0,589.0,60.0,614.0,still,18.0,sedentary,sitting_reclining_lying,standing,1.3,0.95,,52.0,,0.0,35.27,100,7,55
2024-04-24 07:56:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.31,0.95,,47.0,18.0,0.0,35.15,100,7,56
2024-04-24 07:57:00+00:00,0.003,,44.0,263.0,0.0,266.0,still,8.0,sedentary,sitting_reclining_lying,standing,1.31,0.95,,50.0,17.0,0.0,35.03,100,7,57
2024-04-24 07:58:00+00:00,0.001,,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,standing,1.3,0.95,81.62522,50.0,19.0,0.0,34.95,100,7,58
